,route_acc,type_acc,cnd_acc,day_acc,month_acc,years_acc,scene_acc,road_surface,time_acc,level_acc
4342,แจ้งวัฒนะ-พญาไท,อื่นๆ,Fair,15,12,2021,ทางโค้งกว้าง,ไม่มีความลาดชัน,3,ACC
4343,บางแค - คลองมหาสวัสดิ์,รถบรรทุก 6 ล้อ,Fair,16,12,2021,ทางโค้งกว้าง,ไม่มีความลาดชัน,0,ACC
4345,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Partly Cloudy,16,12,2021,ทางตรง,ไม่มีความลาดชัน,3,ACC
4347,งามวงศ์วาน - ดอนเมือง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,16,12,2021,ทางตรง,ไม่มีความลาดชัน,4,ACC
4348,พญาไท-ศรีนครินทร์,อื่นๆ,Fair,16,12,2021,ทางตรง,ไม่มีความลาดชัน,4,ACC
4349,อรุณอมรินทร์ - พุทธมณฑลสาย 4,รถจักรยานยนต์,Fair,17,12,2021,ทางตรง,ไม่มีความลาดชัน,3,ACC
4350,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,17,12,2021,ทางตรง,ไม่มีความลาดชัน,3,ACC
4352,บางปะอิน - แขวงรามอินทรา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,18,12,2021,ทางตรง,ไม่มีความลาดชัน,0,ACC
4354,แขวงคลองสองต้นนุ่น - พิมพา,รถปิคอัพบรรทุก 4 ล้อ,Fair,18,12,2021,ทางตรง,ไม่มีความลาดชัน,0,ACC
4355,แขวงรามอินทรา - บางพลี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,18,12,2021,ทางตรง,ไม่มีความลาดชัน,0,ACC
4356,บางพลี-สุขสวัสดิ์,อื่นๆ,Fair,18,12,2021,อื่นๆ,ไม่มีความลาดชัน,3,ACC
4357,พญาไท-ศรีนครินทร์,อื่นๆ,Fair,18,12,2021,ทางตรง,ไม่มีความลาดชัน,3,ACC
4358,ดินแดง-ท่าเรือ,อื่นๆ,Fair,18,12,2021,ทางตรง,ไม่มีความลาดชัน,3,ACC
4361,แขวงรามอินทรา - บางพลี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,19,12,2021,ทางตรง,ไม่มีความลาดชัน,0,ACC
4364,แขวงคลองสองต้นนุ่น - พิมพา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,19,12,2021,ทางตรง,ไม่มีความลาดชัน,3,ACC
4365,หมอชิต-กาญจนาฯ,อื่นๆ,Fair,19,12,2021,ทางตรง,ไม่มีความลาดชัน,3,ACC
4367,แจ้งวัฒนะ-พญาไท,รถปิคอัพบรรทุก 4 ล้อ,Fair,20,12,2021,ทางโค้งกว้าง,ไม่มีความลาดชัน,2,ACC
4368,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,20,12,2021,ทางตรง,ไม่มีความลาดชัน,2,ACC
4370,บางปะอิน - แขวงรามอินทรา,รถบรรทุก 6 ล้อ,Fair,20,12,2021,ทางตรง,ไม่มีความลาดชัน,3,ACC
4371,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,21,12,2021,ทางตรง,ไม่มีความลาดชัน,0,ACC
4373,แขวงคลองสองต้นนุ่น - พิมพา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,21,12,2021,อื่นๆ,ไม่มีความลาดชัน,3,ACC
4375,บางปะอิน - แขวงรามอินทรา,รถบรรทุก 6 ล้อ,Fair,22,12,2021,ทางตรง,ไม่มีความลาดชัน,0,ACC
4378,รามอินทรา-อาจณรงค์,อื่นๆ,Fair,22,12,2021,ทางตรง,ไม่มีความลาดชัน,3,ACC
4379,พญาไท-บางโคล่,อื่นๆ,Fair,22,12,2021,ทางตรง,ไม่มีความลาดชัน,4,ACC
4383,บางพลี-สุขสวัสดิ์,รถปิคอัพบรรทุก 4 ล้อ,Fair,23,12,2021,ทางตรง,ไม่มีความลาดชัน,3,ACC
4384,แขวงคลองสองต้นนุ่น - พิมพา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,23,12,2021,ทางตรง,ไม่มีความลาดชัน,4,ACC
4385,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,23,12,2021,ทางตรง,ไม่มีความลาดชัน,4,ACC
4387,พญาไท-ศรีนครินทร์,อื่นๆ,Fair,24,12,2021,ทางโค้งกว้าง,ไม่มีความลาดชัน,0,ACC
4389,แขวงคลองสองต้นนุ่น - พิมพา,รถปิคอัพบรรทุก 4 ล้อ,Fair,24,12,2021,ทางตรง,ไม่มีความลาดชัน,2,ACC
4390,ทางเข้าถนนสุขสวัสดิ์สู่ถนนวงแหวนอุตสาหกรรม,รถจักรยานยนต์,Fair,24,12,2021,จุดกลับรถต่างระดับ,ไม่มีความลาดชัน,2,ACC
4391,บางปะอิน - แขวงรามอินทรา,รถปิคอัพบรรทุก 4 ล้อ,Fair,24,12,2021,ทางตรง,ไม่มีความลาดชัน,3,ACC
4393,แจ้งวัฒนะ-พญาไท,อื่นๆ,Fair,24,12,2021,ทางตรง,ไม่มีความลาดชัน,4,ACC
4394,แจ้งวัฒนะ-พญาไท,อื่นๆ,Fair,25,12,2021,ทางตรง,ไม่มีความลาดชัน,0,ACC
4395,แขวงรามอินทรา - บางพลี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,25,12,2021,ทางตรง,ไม่มีความลาดชัน,1,ACC
4396,แขวงคลองสองต้นนุ่น - พิมพา,รถปิคอัพบรรทุก 4 ล้อ,Fair,25,12,2021,ทางตรง,ไม่มีความลาดชัน,1,ACC
4397,แขวงคลองสองต้นนุ่น - พิมพา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,25,12,2021,ทางตรง,ไม่มีความลาดชัน,2,ACC
4398,แขวงรามอินทรา - บางพลี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,25,12,2021,ทางตรง,ไม่มีความลาดชัน,3,ACC
4399,แขวงคลองสองต้นนุ่น - พิมพา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),Fair,25,12,2021,ทางโค้งกว้าง,ไม่มีความลาดชัน,4,ACC
4400,แขวงรามอินทรา - บางพลี,รถปิคอัพบรรทุก 4 ล้อ,Fair,26,12,2021,ทางโค้งกว้าง,ไม่มีความลาดชัน,1,ACC
4401,ดาวคะนอง -  แสมดำ,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),Fair,26,12,2021,อื่นๆ,ไม่มีความลาดชัน,2,ACC
4403,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,27,12,2021,ทางโค้งกว้าง,ไม่มีความลาดชัน,1,ACC
4404,คลองประปา - คันนายาว,อื่นๆ,Fair,27,12,2021,ทางตรง,ไม่มีความลาดชัน,1,ACC
4406,แขวงรามอินทรา - บางพลี,รถปิคอัพบรรทุก 4 ล้อ,Fair,27,12,2021,อื่นๆ,ไม่มีความลาดชัน,4,ACC
4407,งามวงศ์วาน - ดอนเมือง,รถปิคอัพบรรทุก 4 ล้อ,Fair,27,12,2021,ทางตรง,ไม่มีความลาดชัน,4,ACC
4408,แยกเคหะร่มเกล้า - ลาดกระบัง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,28,12,2021,ทางตรง,ไม่มีความลาดชัน,0,ACC
